,entry_id,Date,Time,Ethanol,humidity,methane,temperature,Hour,Mins,Secs,Year,Month,Day,E1,H1,M1,T1,E2,H2,M2,T2,Spoiled
146,147,2022-06-30,21:20:32,111,71.0,131.0,32.1,21,20,32,2022,6,30,109.0,71.0,119.2,32.040000000000006,108.98909018116305,71.0,115.66729334108058,32.039423880184344,No
147,148,2022-06-30,21:20:49,108,71.0,132.0,32.0,21,20,49,2022,6,30,108.8,71.0,125.6,31.96,108.78389361502484,71.0,121.42177339486089,31.95942376105104,No
148,149,2022-06-30,21:21:06,109,71.0,86.0,31.8,21,21,6,2022,6,30,107.8,71.0,126.4,31.959999999999997,107.74989108426082,71.0,122.03544051103309,31.95942376105104,No
149,150,2022-06-30,21:21:23,107,71.0,142.0,31.8,21,21,23,2022,6,30,107.2,71.0,127.4,31.979999999999997,107.17192495606729,71.0,122.87712009565365,31.979199632117428,No
150,151,2022-06-30,21:21:40,104,71.0,141.0,32.1,21,21,40,2022,6,30,107.2,71.0,121.2,32.02,107.17192495606729,71.0,116.23503465191497,32.01894886961401,No
151,152,2022-06-30,21:21:57,108,71.0,136.0,32.2,21,21,57,2022,6,30,107.0,71.0,132.6,32.120000000000005,106.97714163640248,71.0,130.2714662404501,32.11907338706243,No
152,153,2022-06-30,21:22:14,108,71.0,101.0,32.2,21,22,14,2022,6,30,107.0,71.0,126.4,32.160000000000004,106.97714163640248,71.0,123.92143166791075,32.159676335345424,No
153,154,2022-06-30,21:22:32,108,71.0,143.0,32.3,21,22,32,2022,6,30,108.0,71.0,119.6,32.12,107.99629610576676,71.0,117.3660935913954,32.119326443548275,No
154,155,2022-06-30,21:22:49,107,71.0,111.0,32.0,21,22,49,2022,6,30,108.4,70.8,119.2,32.08,108.39042960511576,70.7977207977208,117.06452629225035,32.079327747895164,No
155,156,2022-06-30,21:23:06,109,71.0,107.0,31.9,21,23,6,2022,6,30,110.4,70.6,126.4,32.0,110.26610290466353,70.59659090909092,124.65791675316486,31.99912847994289,No
156,157,2022-06-30,21:23:23,110,70.0,134.0,32.0,21,23,23,2022,6,30,110.6,70.6,118.4,31.919999999999998,110.47305896460209,70.59659090909092,116.7528749111565,31.9198244192541,No
157,158,2022-06-30,21:23:40,118,70.0,137.0,31.8,21,23,40,2022,6,30,110.8,70.6,123.0,31.919999999999998,110.68468367186689,70.59659090909092,121.12645041493111,31.9198244192541,No
158,159,2022-06-30,21:23:57,109,71.0,103.0,31.9,21,23,57,2022,6,30,110.6,70.6,128.0,31.919999999999998,110.47693469853789,70.59659090909092,126.55299941245059,31.9198244192541,No
159,160,2022-06-30,21:24:14,108,71.0,134.0,32.0,21,24,14,2022,6,30,110.2,70.8,123.4,31.919999999999998,110.06750974612532,70.7977207977208,121.78647778820131,31.919824419254095,No
160,161,2022-06-30,21:24:31,108,71.0,132.0,31.9,21,24,31,2022,6,30,108.4,71.0,121.8,31.96,108.39779005524862,71.0,120.45833238928263,31.959924859110835,No
161,162,2022-06-30,21:24:48,108,71.0,111.0,32.0,21,24,48,2022,6,30,108.8,71.0,128.6,31.98,108.7876517308557,71.0,127.88161653973482,31.979949874686717,No
162,163,2022-06-30,21:25:05,109,71.0,129.0,32.0,21,25,5,2022,6,30,108.8,71.0,122.6,32.0,108.7876517308557,71.0,121.20812719823208,31.999874999267576,No
163,164,2022-06-30,21:25:23,111,71.0,137.0,32.0,21,25,23,2022,6,30,109.0,70.8,125.0,32.04,108.98909018116305,70.7977207977208,123.0919330925962,32.039925140361824,No
164,165,2022-06-30,21:25:40,108,71.0,104.0,32.1,21,25,40,2022,6,30,111.0,70.8,130.2,32.04,110.88572136216499,70.7977207977208,128.50065602270794,32.039925140361824,No
165,166,2022-06-30,21:26:14,109,70.0,144.0,32.1,21,26,14,2022,6,30,111.2,70.8,125.4,32.04,111.09119972444076,70.7977207977208,122.90393868111826,32.039925140361824,No
166,167,2022-06-30,21:26:31,118,71.0,137.0,32.0,21,26,31,2022,6,30,112.6,70.8,119.2,32.059999999999995,112.42616541654333,70.7977207977208,116.77639893981899,32.059925093632955,No
167,168,2022-06-30,21:26:48,110,71.0,105.0,32.0,21,26,48,2022,6,30,113.4,70.8,124.2,32.059999999999995,113.2683830067804,70.7977207977208,122.08991278987806,32.059925093632955,No
168,169,2022-06-30,21:27:06,118,71.0,106.0,32.1,21,27,6,2022,6,30,113.8,71.2,122.2,32.08,113.69413557787752,71.19777158774373,120.56424138479439,32.07982557553091,No
169,170,2022-06-30,21:27:22,112,71.0,129.0,32.1,21,27,22,2022,6,30,112.4,71.2,116.2,32.099999999999994,112.32907074069763,71.19777158774373,114.89448241943607,32.09987538868249,No
170,171,2022-06-30,21:27:39,111,72.0,134.0,32.2,21,27,39,2022,6,30,113.8,71.2,120.6,32.12,113.71861769581517,71.19777158774373,119.4218160588006,32.11995027967682,No
171,172,2022-06-30,21:27:56,111,71.0,107.0,32.1,21,27,56,2022,6,30,111.8,71.4,127.0,32.12,111.7247100391735,71.39664804469272,126.00548755208797,32.11995027967682,No
172,173,2022-06-30,21:29:22,117,71.0,127.0,32.1,21,29,22,2022,6,30,113.0,71.6,128.8,32.14,112.8697163648148,71.59663865546217,127.63160305973166,32.13992537313433,No
173,174,2022-06-30,21:29:39,108,72.0,138.0,32.1,21,29,39,2022,6,30,112.2,71.4,128.2,32.14,112.0180905262745,71.39664804469274,127.07723126735232,32.13992537313433,No
174,175,2022-06-30,21:29:56,118,72.0,138.0,32.2,21,29,56,2022,6,30,113.6,71.6,130.0,32.160000000000004,113.37556186027236,71.59663865546217,129.463088461964,32.159925326695706,No
175,176,2022-06-30,21:30:13,107,71.0,131.0,32.2,21,30,13,2022,6,30,112.6,71.6,127.0,32.18000000000001,112.40305275912951,71.59663865546219,126.02203081498219,32.1799501867995,No
176,177,2022-06-30,21:30:30,118,72.0,116.0,32.2,21,30,30,2022,6,30,113.4,71.4,121.8,32.2,113.2449228009482,71.39664804469274,120.89618764464137,32.2,No
177,178,2022-06-30,21:30:47,112,71.0,112.0,32.2,21,30,47,2022,6,30,111.2,71.2,122.2,32.2,111.05359050072249,71.19777158774373,121.19955335779233,32.2,No
178,179,2022-06-30,21:31:04,112,71.0,112.0,32.2,21,31,4,2022,6,30,112.2,71.4,129.4,32.2,112.092330130949,71.39664804469272,126.23484947217517,32.2,No
179,180,2022-06-30,21:31:22,107,71.0,140.0,32.2,21,31,22,2022,6,30,111.0,71.2,128.4,32.260000000000005,110.96296296296296,71.19777158774373,125.00927268435782,32.25955610357583,No
180,181,2022-06-30,21:31:39,112,72.0,167.0,32.2,21,31,39,2022,6,30,111.0,71.2,134.2,32.28000000000001,110.96296296296296,71.19777158774373,131.02498712157703,32.27958042786121,No
181,182,2022-06-30,21:31:56,112,71.0,111.0,32.5,21,31,56,2022,6,30,110.4,71.2,133.4,32.3,110.36109562190569,71.19777158774373,129.8993219767945,32.29962962679836,No
182,183,2022-06-30,21:32:13,112,71.0,141.0,32.3,21,32,13,2022,6,30,111.6,71.2,132.2,32.3,111.58327266844617,71.19777158774373,128.8288668094436,32.29962962679836,No
183,184,2022-06-30,21:32:30,109,71.0,108.0,32.3,21,32,30,2022,6,30,110.8,71.0,127.8,32.3,110.76583783475147,71.0,125.88210265494608,32.29962962679836,No
184,185,2022-06-30,21:32:47,113,71.0,134.0,32.2,21,32,47,2022,6,30,109.4,71.0,124.4,32.239999999999995,109.32424361573395,71.0,120.92192616488897,32.23992560446373,No
185,186,2022-06-30,21:33:21,108,71.0,145.0,32.2,21,33,21,2022,6,30,108.8,71.0,122.4,32.220000000000006,108.73997515890035,71.0,119.35913727584403,32.21995043370508,No
186,187,2022-06-30,21:33:38,105,71.0,94.0,32.2,21,33,38,2022,6,30,110.6,71.0,130.2,32.18,110.42033498394665,71.0,126.79463529714175,32.1799501867995,No
187,188,2022-06-30,21:33:55,109,71.0,131.0,32.2,21,33,55,2022,6,30,112.4,70.8,128.4,32.14,112.03558320163438,70.7977207977208,125.09019481148991,32.13980045164626,No
188,189,2022-06-30,21:34:13,118,71.0,147.0,32.1,21,34,13,2022,6,30,115.6,70.6,127.2,32.1,115.11736114488416,70.59659090909092,124.16544878258968,32.099750778332464,No
189,190,2022-06-30,21:34:30,122,70.0,125.0,32.0,21,34,30,2022,6,30,118.6,70.4,130.8,32.08,118.36151967000542,70.39660056657223,129.67099258564136,32.07982557553092,No
190,191,2022-06-30,21:34:47,124,70.0,139.0,32.0,21,34,47,2022,6,30,122.2,70.2,131.2,32.059999999999995,122.12051192214311,70.19774011299435,130.0581767185455,32.059925093632955,No
191,192,2022-06-30,21:35:04,120,70.0,112.0,32.1,21,35,4,2022,6,30,122.0,70.0,126.6,32.059999999999995,121.90485086472759,70.0,125.92514320791577,32.059925093632955,No
192,193,2022-06-30,21:35:21,127,70.0,133.0,32.1,21,35,21,2022,6,30,121.6,70.0,124.8,32.059999999999995,121.50016617517501,70.0,123.9869681665286,32.059925093632955,No
193,194,2022-06-30,21:35:38,117,70.0,124.0,32.1,21,35,38,2022,6,30,120.6,70.0,126.0,32.040000000000006,120.50791006926295,70.0,124.90904769739849,32.039799827518436,No
194,195,2022-06-30,21:35:55,120,70.0,116.0,32.0,21,35,55,2022,6,30,120.4,70.0,132.4,32.019999999999996,120.30486122616018,70.0,131.42331813947553,32.01982496804631,No
195,196,2022-06-30,21:36:29,119,70.0,145.0,31.9,21,36,29,2022,6,30,119.8,70.2,128.0,32.0,119.75594495720853,70.19774011299435,126.46954141288472,31.999874999267576,No
196,197,2022-06-30,21:36:47,119,70.0,144.0,32.0,21,36,47,2022,6,30,120.8,70.2,125.4,32.0,120.76917366068592,70.19774011299435,123.51869024398044,31.999874999267576,No
197,198,2022-06-30,21:37:04,124,71.0,111.0,32.0,21,37,4,2022,6,30,120.6,70.2,130.4,32.019999999999996,120.56524418012806,70.19774011299435,128.36570788591922,32.01982496804631,No
198,199,2022-06-30,21:37:21,122,70.0,111.0,32.1,21,37,21,2022,6,30,120.4,70.2,123.6,32.059999999999995,120.3585633713823,70.19774011299435,121.76213167363612,32.059925093632955,No
199,200,2022-06-30,21:37:38,119,70.0,141.0,32.1,21,37,38,2022,6,30,121.0,70.2,123.0,32.1,120.9602413244419,70.19774011299435,121.32558139534885,32.09987538868249,No
200,201,2022-06-30,21:37:55,118,70.0,111.0,32.1,21,37,55,2022,6,30,120.0,70.0,129.2,32.12,119.97674874639326,70.0,127.40584047053967,32.11995027967682,No
201,202,2022-06-30,21:38:12,122,70.0,141.0,32.2,21,38,12,2022,6,30,119.6,70.0,134.2,32.14,119.58474358968394,70.0,133.0190505714432,32.13992537313433,No
202,203,2022-06-30,21:38:29,119,70.0,142.0,32.1,21,38,29,2022,6,30,119.4,70.0,128.4,32.120000000000005,119.38140795288831,70.0,126.82316634943562,32.11982551341861,No
203,204,2022-06-30,21:38:46,120,70.0,136.0,32.2,21,38,46,2022,6,30,120.8,69.8,134.2,32.1,120.74963617025273,69.79768786127168,133.12451652212732,32.09975077833247,No
204,205,2022-06-30,21:39:03,118,70.0,112.0,32.0,21,39,3,2022,6,30,121.8,69.8,131.8,32.06,121.69806765287225,69.79768786127168,130.82648420050674,32.05980079326,No
205,206,2022-06-30,21:39:20,125,69.0,140.0,32.0,21,39,20,2022,6,30,122.0,69.8,124.0,32.04,121.90585065652043,69.79768786127168,122.29410355436507,32.039800995024876,No
206,207,2022-06-30,21:39:55,127,70.0,129.0,32.0,21,39,55,2022,6,30,122.4,70.0,123.6,32.0,122.31324684239152,69.99428501449158,121.96671527280759,32.0,No
207,208,2022-06-30,21:40:12,120,70.0,103.0,32.0,21,40,12,2022,6,30,122.8,70.2,124.8,32.019999999999996,122.73732596236921,70.19199279515311,123.33255669162185,32.01995012468828,No
208,209,2022-06-30,21:40:46,122,71.0,134.0,32.0,21,40,46,2022,6,30,121.6,70.6,118.2,32.06,121.5339576550452,70.59659090909092,116.97621241239037,32.05980079326,No
209,210,2022-06-30,21:41:03,120,71.0,118.0,32.1,21,41,3,2022,6,30,119.8,70.6,117.0,32.1,119.7853668723622,70.5965909090909,115.9504274375938,32.099750778332464,No
210,211,2022-06-30,21:41:20,119,71.0,107.0,32.2,21,41,20,2022,6,30,120.0,70.6,120.0,32.14,119.98333171268965,70.59659090909092,119.36674090554607,32.13980045164625,No
211,212,2022-06-30,21:41:37,118,70.0,123.0,32.2,21,41,37,2022,6,30,119.4,70.6,118.6,32.18000000000001,119.39130937861661,70.59659090909092,118.20598124917292,32.1799501867995,No
212,213,2022-06-30,21:41:54,121,70.0,118.0,32.2,21,41,54,2022,6,30,118.0,70.6,117.8,32.2,117.93754790538227,70.59659090909092,117.38081831082845,32.2,No
213,214,2022-06-30,21:42:11,119,71.0,127.0,32.2,21,42,11,2022,6,30,118.0,70.6,119.6,32.2,117.93754790538229,70.59659090909092,119.41355677530193,32.2,No
214,215,2022-06-30,21:42:28,113,71.0,114.0,32.2,21,42,28,2022,6,30,116.4,71.0,117.4,32.2,116.24756907679931,70.99436552654551,117.1789415590128,32.2,No
215,216,2022-06-30,21:42:46,119,71.0,116.0,32.2,21,42,46,2022,6,30,114.2,71.2,134.0,32.220000000000006,114.05604219357227,71.19777158774373,127.64763196928372,32.21995043370509,No
216,217,2022-06-30,21:43:03,110,72.0,112.0,32.2,21,43,3,2022,6,30,113.6,71.2,144.4,32.28,113.49339625362177,71.19777158774373,135.56414999873797,32.27958042786121,No
217,218,2022-06-30,21:43:20,110,71.0,201.0,32.3,21,43,20,2022,6,30,113.4,71.2,156.6,32.3,113.29020898150426,71.19777158774373,147.8185091284505,32.29962962679836,No
218,219,2022-06-30,21:44:13,116,71.0,179.0,32.5,21,44,13,2022,6,30,110.2,71.2,169.0,32.3,110.03565409902534,71.19777158774373,162.21888847039583,32.29962962679836,No
219,220,2022-06-30,21:46:12,112,71.0,175.0,32.3,21,46,12,2022,6,30,108.4,71.2,182.2,32.24,108.10834620887384,71.19777158774373,181.73915946831528,32.23880475949123,No
220,221,2022-06-30,21:46:28,103,71.0,178.0,32.2,21,46,28,2022,6,30,105.6,71.2,177.4,32.220000000000006,105.09576641697046,71.19777158774373,177.38956764146872,32.218830977181504,No
221,222,2022-06-30,21:47:36,101,72.0,178.0,31.9,21,47,36,2022,6,30,103.0,71.2,177.2,32.18000000000001,102.74598102875082,71.19777158774373,177.19226640785186,32.17932518098372,No
222,223,2022-06-30,21:48:28,96,71.0,177.0,32.2,21,48,28,2022,6,30,100.8,71.2,178.2,32.17999999999999,100.73308991144017,71.19777158774373,178.19463821122883,32.17932518098372,No
223,224,2022-06-30,21:48:46,103,71.0,178.0,32.3,21,48,46,2022,6,30,100.2,71.2,178.0,32.17999999999999,100.14544176834087,71.19777158774373,177.99329592105758,32.17932518098372,No
224,225,2022-06-30,21:49:02,101,71.0,180.0,32.3,21,49,2,2022,6,30,100.0,70.8,177.2,32.22,99.94723859284765,70.7977207977208,177.17871183513267,32.21982605540286,No
225,226,2022-06-30,21:49:36,100,71.0,177.0,32.2,21,49,36,2022,6,30,105.8,70.6,176.6,32.220000000000006,105.02055386404568,70.59659090909092,176.56923764701637,32.21982605540286,No
226,227,2022-06-30,21:50:10,100,70.0,174.0,32.1,21,50,10,2022,6,30,110.2,70.4,176.4,32.2,108.93011216566005,70.39660056657223,176.37154965067003,32.19987577567865,No
227,228,2022-06-30,21:52:25,125,70.0,174.0,32.2,21,52,25,2022,6,30,114.6,70.2,176.2,32.18000000000001,113.30140014738392,70.19774011299435,176.17867004141738,32.1799501867995,No
228,229,2022-06-30,21:53:00,125,70.0,177.0,32.2,21,53,0,2022,6,30,118.0,70.0,176.2,32.18000000000001,117.15887886988206,70.0,176.17867004141738,32.1799501867995,No
229,230,2022-06-30,21:53:16,123,70.0,179.0,32.2,21,53,16,2022,6,30,121.0,70.0,177.8,32.2,120.85251679410852,70.0,177.7609709864044,32.2,No
230,231,2022-06-30,21:53:33,117,70.0,177.0,32.2,21,53,33,2022,6,30,118.8,69.8,178.2,32.02,118.63895911291661,69.79768786127168,178.17466614915062,32.015883100381195,No
231,232,2022-06-30,21:53:50,115,70.0,182.0,32.2,21,53,50,2022,6,30,116.6,69.8,177.6,32.02,116.50503081177695,69.79768786127168,177.558332686295,32.015883100381195,No
232,233,2022-06-30,21:54:07,114,69.0,176.0,31.3,21,54,7,2022,6,30,114.6,69.8,177.8,32.04,114.58408366480134,69.79768786127168,177.75424670039823,32.0356059666712,No
233,234,2022-06-30,21:55:16,114,70.0,174.0,32.2,21,55,16,2022,6,30,113.2,69.6,176.6,32.14,113.17343685976014,69.59654178674353,176.51029961572956,32.13337146390735,No
234,235,2022-06-30,21:55:33,113,70.0,180.0,32.3,21,55,33,2022,6,30,116.8,69.6,176.0,32.18,116.27062458680494,69.59654178674351,175.938350491306,32.17300903965242,No
235,236,2022-06-30,21:56:24,110,69.0,171.0,32.7,21,56,24,2022,6,30,117.2,69.8,175.6,32.44,116.68098669207087,69.79768786127168,175.5349631888374,32.438940520983664,No
236,237,2022-06-30,21:56:58,133,70.0,179.0,32.4,21,56,58,2022,6,30,117.2,69.8,175.8,32.4,116.68098669207089,69.79768786127168,175.73757789666655,32.4,No
237,238,2022-06-30,21:57:50,116,70.0,174.0,32.6,21,57,50,2022,6,30,118.4,69.8,174.8,32.6,117.90871377434503,69.79768786127168,174.7625825643862,32.6,No
238,239,2022-06-30,21:58:44,114,70.0,175.0,0.0,21,58,44,2022,6,30,119.0,69.8,176.0,0.0,118.58363139878209,69.79768786127168,175.98193263004578,0.0,No
239,240,2022-06-30,21:59:15,119,70.0,175.0,0.0,21,59,15,2022,6,30,116.0,69.6,173.0,0.0,115.95516487707295,69.59654178674351,172.87294151940142,0.0,No
240,241,2022-06-30,21:59:52,113,69.0,177.0,31.2,21,59,52,2022,6,30,116.2,69.6,170.8,31.2,116.153641367433,69.59654178674351,170.58547420559816,31.2,No
241,242,2022-06-30,22:00:41,118,69.0,164.0,31.2,22,0,41,2022,6,30,116.6,69.6,170.0,31.2,116.56317667961365,69.59654178674351,169.8110767971223,31.2,No
242,243,2022-06-30,22:01:13,117,70.0,163.0,31.2,22,1,13,2022,6,30,115.0,69.8,169.6,31.24,114.94030654448115,69.79200586128297,169.43094465964373,31.239923224568134,No
243,244,2022-06-30,22:02:21,116,70.0,171.0,31.3,22,2,21,2022,6,30,114.4,70.2,168.2,31.28,114.30611283654835,70.19199279515311,168.10574554437565,31.279821118174624,No
244,245,2022-06-30,22:03:29,111,71.0,173.0,31.3,22,3,29,2022,6,30,113.8,70.4,184.6,31.3,113.73130736920017,70.39660056657223,180.4359573899229,31.29987220369017,No
245,246,2022-06-30,22:03:47,110,71.0,170.0,31.4,22,3,47,2022,6,30,112.4,70.4,196.2,31.32,112.34145217735559,70.39660056657223,191.5666204717824,31.319949012109625,No
246,247,2022-06-30,22:04:55,115,70.0,246.0,31.3,22,4,55,2022,6,30,112.2,70.4,206.0,31.32,112.15255591054313,70.39660056657223,201.62849824968873,31.319949012109625,No
247,248,2022-06-30,22:05:29,110,70.0,221.0,31.3,22,5,29,2022,6,30,111.4,70.2,215.2,31.339999999999996,111.31167763157893,70.19774011299435,212.00863499162716,31.33992346938776,No
248,249,2022-06-30,22:06:03,115,70.0,220.0,31.3,22,6,3,2022,6,30,112.6,70.0,224.4,31.360000000000003,112.48923551756204,70.0,223.90176660299355,31.35979635621051,No
249,250,2022-06-30,22:06:37,107,70.0,219.0,31.4,22,6,37,2022,6,30,112.4,70.0,218.2,31.419999999999998,112.29652536821119,70.0,218.17537076539594,31.419567734405465,No
250,251,2022-06-30,22:08:19,116,70.0,216.0,31.5,22,8,19,2022,6,30,112.6,70.0,216.4,31.48,112.5034663733809,70.0,216.36181584977865,31.479567394696286,No
251,252,2022-06-30,22:08:53,114,70.0,215.0,31.6,22,8,53,2022,6,30,112.6,70.0,215.4,31.52,112.5034663733809,70.0,215.37663025120034,31.519822189234542,No
252,253,2022-06-30,22:11:46,111,70.0,212.0,31.6,22,11,46,2022,6,30,114.4,70.0,213.6,31.54,114.36944495936466,70.0,213.57626484129207,31.539923954372625,No
253,254,2022-06-30,22:12:53,115,70.0,215.0,31.5,22,12,53,2022,6,30,113.6,70.0,212.0,31.52,113.56963607744262,70.0,211.9640677660061,31.519822189234542,No
254,255,2022-06-30,22:13:29,116,70.0,210.0,31.5,22,13,29,2022,6,30,128.4,70.2,210.2,31.5,123.23444717811981,70.19774011299435,210.1537028824143,31.49987301510516,No
255,256,2022-06-30,22:18:53,112,70.0,208.0,31.4,22,18,53,2022,6,30,141.8,70.4,209.4,31.46,134.47352639593748,70.39660056657223,209.35550197604508,31.45992366412214,No
256,257,2022-07-01,08:08:33,188,71.0,206.0,31.5,8,8,33,2022,7,1,154.0,70.6,207.0,31.440000000000005,146.33487165045904,70.59659090909092,206.9727746551621,31.43992371265099,No
257,258,2022-07-01,08:08:51,178,71.0,208.0,31.4,8,8,51,2022,7,1,165.6,70.8,205.4,31.4,159.7717564012306,70.7977207977208,205.36953458340852,31.39987261068975,No
258,259,2022-07-01,08:09:08,176,71.0,203.0,31.4,8,9,8,2022,7,1,177.2,71.0,204.8,31.380000000000003,177.00102475612582,71.0,204.777764683417,31.379821687763034,No
259,260,2022-07-01,08:09:25,174,71.0,202.0,31.3,8,9,25,2022,7,1,173.0,70.8,203.6,31.339999999999996,172.90688155523455,70.7977207977208,203.56362958524292,31.33992346938776,No
260,261,2022-07-01,08:09:42,170,71.0,205.0,31.3,8,9,42,2022,7,1,170.0,70.6,202.2,31.3,169.86989860514973,70.59659090909092,202.18540929079745,31.29987220369017,No
261,262,2022-07-01,08:09:59,167,70.0,200.0,31.3,8,9,59,2022,7,1,168.6,70.4,201.2,31.26,168.52247879143988,70.39660056657223,201.17345879804907,31.259923175416134,No
262,263,2022-07-01,08:10:16,163,70.0,201.0,31.2,8,10,16,2022,7,1,165.6,70.2,200.0,31.24,165.4981714728479,70.19774011299435,199.95425826049615,31.23992322456814,No
263,264,2022-07-01,08:10:33,169,70.0,198.0,31.2,8,10,33,2022,7,1,162.8,70.0,198.0,31.2,162.65601592974062,70.0,197.97373585856204,31.199871794081577,No
264,265,2022-07-01,08:10:50,159,70.0,196.0,31.2,8,10,50,2022,7,1,160.2,70.0,196.6,31.159999999999997,160.02457891333646,70.0,196.56234069578207,31.159922928709054,No
265,266,2022-07-01,08:11:07,156,70.0,195.0,31.1,8,11,7,2022,7,1,158.8,70.0,195.6,31.159999999999997,158.6269894814315,70.0,195.58648180977886,31.159922928709054,No
266,267,2022-07-01,08:11:24,154,70.0,193.0,31.1,8,11,24,2022,7,1,155.0,70.0,194.4,31.060000000000002,154.94269926753194,70.0,194.38637614619972,31.058883879604792,No
267,268,2022-07-01,08:11:41,156,70.0,196.0,31.2,8,11,41,2022,7,1,152.8,69.8,193.6,30.96,152.73031678437604,69.79768786127168,193.58640675673107,30.958497970314422,No
268,269,2022-07-01,08:11:58,150,70.0,192.0,30.7,8,11,58,2022,7,1,152.0,69.6,191.8,30.880000000000003,151.94735565872472,69.59654178674351,191.74426859428124,30.878399193958003,No
269,270,2022-07-01,08:12:16,148,69.0,192.0,30.7,8,12,16,2022,7,1,150.0,69.6,189.8,30.8,149.89325360992325,69.59654178674351,189.6846998613925,30.79871382636656,No
270,271,2022-07-01,08:12:33,152,69.0,186.0,30.7,8,12,33,2022,7,1,148.2,69.6,186.6,30.72,148.15018351339813,69.59654178674351,186.47638091846656,30.71994801819363,No
271,272,2022-07-01,08:12:50,144,70.0,183.0,30.7,8,12,50,2022,7,1,146.0,69.6,188.6,30.759999999999998,145.86992247152136,69.59654178674351,188.28697673090772,30.759792392643202,No
